ang(deg),IA (A),IB (A),Axial torque (N*m)
52,-5,3,1.357362325071998
52,-5,4,1.5275459623018057
52,-5,5,1.6978277362043293
52,-5,6,1.8686085081350174
52,-5,7,2.0349708336121006
52,-5,8,2.196321013048782
52,-5,9,2.35571111998836
52,-5,10,2.5149851022090033
52,-4,-10,-1.302669660382032
52,-4,-9,-1.10579228605148
52,-4,-8,-0.9091947984232713
52,-4,-7,-0.7146158710930137
52,-4,-6,-0.5250502510760771
52,-4,-5,-0.3367826411995258
52,-4,-4,-0.14977079819053543
52,-4,-3,0.03515847109884304
52,-4,-2,0.21950594105421534
52,-4,-1,0.40200428963818574
52,-4,0,0.5774384176510281
52,-4,1,0.7509951288019857
52,-4,2,0.9243162657808353
52,-4,3,1.0967543546483018
52,-4,4,1.2686352077034366
52,-4,5,1.4407100488377995
52,-4,6,1.6117270851703334
52,-4,7,1.7782533578638704
52,-4,8,1.9401542042600075
52,-4,9,2.1000347545061504
52,-4,10,2.2597149872062987
52,-3,-10,-1.5668584966760566
52,-3,-9,-1.367735687443495
52,-3,-8,-1.1709759362033114
52,-3,-7,-0.9763139258810791
52,-3,-6,-0.7871703660351224
52,-3,-5,-0.5988035887149614
52,-3,-4,-0.4116972953804514
52,-3,-3,-0.22705900760629893
52,-3,-2,-0.04221852861411915
52,-3,-1,0.14071043505066594
52,-3,0,0.31642968035817576
52,-3,1,0.490377173709688
52,-3,2,0.664895041855264
52,-3,3,0.8392781131264426
52,-3,4,1.0120238274379127
52,-3,5,1.1838515848040334
52,-3,6,1.355280219010279
52,-3,7,1.5223640984331501
52,-3,8,1.684423838598501
52,-3,9,1.8448686664830085
52,-3,10,2.0055046264748673
52,-2,-10,-1.8284826066078805
52,-2,-9,-1.6289166487309412
52,-2,-8,-1.4323534074035404
52,-2,-7,-1.2381978864278151
52,-2,-6,-1.0487504515051975
52,-2,-5,-0.8606423210593623
52,-2,-4,-0.6736582580589738
52,-2,-3,-0.48851263980508036
52,-2,-2,-0.30373879898192796
52,-2,-1,-0.11997805250999134
52,-2,0,0.056873091868114165
52,-2,1,0.23205741232128657
52,-2,2,0.4087712708120674
52,-2,3,0.5829326758625588
52,-2,4,0.7558446264829577
52,-2,5,0.927980226143783
52,-2,6,1.0996166022967686
52,-2,7,1.2672133686484508
52,-2,8,1.430251665785135
52,-2,9,1.5919986279084724
52,-2,10,1.7531585009952961
52,-1,-10,-2.0894798886650885
52,-1,-9,-1.8899176663147361
52,-1,-8,-1.693889216218325
52,-1,-7,-1.4995485041589887
52,-1,-6,-1.310261106274741
52,-1,-5,-1.122321661064451
52,-1,-4,-0.9350811625535684
52,-1,-3,-0.7495167541360414
52,-1,-2,-0.5637361840588297
52,-1,-1,-0.3788953143139795
52,-1,0,-0.20017263813583877
52,-1,1,-0.023264711210526076
52,-1,2,0.15331700257489125
52,-1,3,0.3283692287655958
52,-1,4,0.5014162401297313
52,-1,5,0.6735890897984547
52,-1,6,0.8456930651307523
52,-1,7,1.0145743076454412
52,-1,8,1.1785738160436403
52,-1,9,1.340579037308663
52,-1,10,1.5017352991143982
52,0,-10,-2.350250278320154
52,0,-9,-2.1506504372377027
52,0,-8,-1.954674938483217
52,0,-7,-1.760301302410345
52,0,-6,-1.5709651230155521
52,0,-5,-1.3824390783006475
52,0,-4,-1.1939522273478225
52,0,-3,-1.0072280305403016
52,0,-2,-0.820309631249997
52,0,-1,-0.6336639711710065
52,0,0,-0.4537892211780548
52,0,1,-0.2766498698425097
52,0,2,-0.10036447402569643
52,0,3,0.0749462746412348
52,0,4,0.24788682504090295
52,0,5,0.4204432443198513
52,0,6,0.5936177292724332
52,0,7,0.7632939540508482
52,0,8,0.9274847256996339
52,0,9,1.0895166902314752
52,0,10,1.2510013098996655
52,1,-10,-2.607958736631217
52,1,-9,-2.4086715336514137
52,1,-8,-2.2130366062456384
52,1,-7,-2.01850973135734
52,1,-6,-1.8282468074824172
52,1,-5,-1.6391735561127447
52,1,-4,-1.4502632483771898
52,1,-3,-1.2619422264490288
52,1,-2,-1.073659438422889
52,1,-1,-0.8859286462529758
52,1,0,-0.7058797543768198
52,1,1,-0.528705805486514
52,1,2,-0.35203624436995096
52,1,3,-0.17695847314847235
52,1,4,-0.0033590049867866095
52,1,5,0.17023184854081275
52,1,6,0.3440715125924513
52,1,7,0.5142588663053544
52,1,8,0.678729913228006
52,1,9,0.8413344531319502
52,1,10,1.00308552036231
52,2,-10,-2.8574315092018425
52,2,-9,-2.658541165821502
52,2,-8,-2.4625273237375116
52,2,-7,-2.267170688417738
52,2,-6,-2.0770502318936894
52,2,-5,-1.886739114831942
52,2,-4,-1.6960586262009498
52,2,-3,-1.5070373924857101
52,2,-2,-1.3184464386498007
52,2,-1,-1.130698180998513
52,2,0,-0.9499893548011088
52,2,1,-0.7724117989329595
52,2,2,-0.5960775096095527
52,2,3,-0.4204403793637672
52,2,4,-0.24598251658868203
52,2,5,-0.07178381464707893
52,2,6,0.10232517603408167
52,2,7,0.2727070053107375
52,2,8,0.43752073704643474
52,2,9,0.6000431661938098
52,2,10,0.7619564584396167
52,3,-10,-3.1049429632450076
52,3,-9,-2.9052990908565524
52,3,-8,-2.70892311296596
52,3,-7,-2.513363878229383
52,3,-6,-2.321331858592934
52,3,-5,-2.1298926862448977
52,3,-4,-1.938933311325426
52,3,-3,-1.7496507855135697
52,3,-2,-1.560885195705791
52,3,-1,-1.3727492104788703
52,3,0,-1.1910909696709118
52,3,1,-1.0147367560398957
52,3,2,-0.8378666155656975
52,3,3,-0.661874221134789
52,3,4,-0.48686407648131313
52,3,5,-0.31258281742170785
52,3,6,-0.13855719512605472
52,3,7,0.03212682899156161
52,3,8,0.1968602074711514
52,3,9,0.3593454738578958
52,3,10,0.5212591468831993
52,4,-10,-3.3500304061176482
52,4,-9,-3.1504829602923183
52,4,-8,-2.953161042197447
52,4,-7,-2.7558039397623646
52,4,-6,-2.5631178460729993
52,4,-5,-2.3718001152657844
52,4,-4,-2.1802612115023914
52,4,-3,-1.990551870531201
52,4,-2,-1.8014283627493195
52,4,-1,-1.6134009139905439
52,4,0,-1.432565122685542
52,4,1,-1.2553744047950954
52,4,2,-1.0781630047128583
52,4,3,-0.9013636346597526
52,4,4,-0.7262757396346122
52,4,5,-0.5515591515749475
52,4,6,-0.3771983954046016
52,4,7,-0.20643724023623677
52,4,8,-0.04243681438936264
52,4,9,0.12131355717643516
52,4,10,0.28422431327195163
52,5,-10,-3.5900047447189136
52,5,-9,-3.388732195306661
52,5,-8,-3.190361845720194
52,5,-7,-2.993203626453262
52,5,-6,-2.8001705252549414
52,5,-5,-2.608362234779474
52,5,-4,-2.416561169151353
52,5,-3,-2.226853407835477
52,5,-2,-2.03752242312259
52,5,-1,-1.8494212338049218
52,5,0,-1.6686725779495062
52,5,1,-1.490954550262509
52,5,2,-1.3131539191403263
52,5,3,-1.1361870955044346
52,5,4,-0.9608721219373619
52,5,5,-0.7858697761455353
52,5,6,-0.6114674827729863
52,5,7,-0.4409192860317105
52,5,8,-0.2755845003380066
52,5,9,-0.11181750243556603
52,5,10,0.05200394404566054
52,6,-10,-3.8265885486783993
52,6,-9,-3.624787114572446
52,6,-8,-3.426356587173669
52,6,-7,-3.2285058194079954
52,6,-6,-3.03511422827005
52,6,-5,-2.8430890839888137
52,6,-4,-2.6513985687463424
52,6,-3,-2.461193515097735
52,6,-2,-2.271703312115628
52,6,-1,-2.083833335903169
52,6,0,-1.9029929170583755
52,6,1,-1.7249070275491598
52,6,2,-1.5471335079634492
52,6,3,-1.370089601141839
52,6,4,-1.1945020045748558
52,6,5,-1.0198185492268619
52,6,6,-0.845235909913463
52,6,7,-0.6738153162376546
52,6,8,-0.5084602011020238
52,6,9,-0.34339950678306186
52,6,10,-0.17938495127628093
52,7,-10,-4.060964813388872
52,7,-9,-3.8589811236064313
52,7,-8,-3.6601976002615175
52,7,-7,-3.462410041148438
52,7,-6,-3.2691890925596367
52,7,-5,-3.0771369111325324
52,7,-4,-2.8851018527139716
52,7,-3,-2.6949652200581693
52,7,-2,-2.5057572407034967
52,7,-1,-2.3176557014786936
52,7,0,-2.1363892550387424
52,7,1,-1.9583504689343902
52,7,2,-1.7805373808059552
52,7,3,-1.6032925360145918
52,7,4,-1.4275418460021576
52,7,5,-1.251919644064825
52,7,6,-1.076730145424261
52,7,7,-0.9052301109079741
52,7,8,-0.7385214230779975
52,7,9,-0.5740689456630718
52,7,10,-0.4099138089404712
52,8,-10,-4.292851933646744
52,8,-9,-4.090924195496105
52,8,-8,-3.892060392817695
52,8,-7,-3.694437900369059
52,8,-6,-3.5010803774048602
52,8,-5,-3.3088290016098267
52,8,-4,-3.1168603700108206
52,8,-3,-2.926749627129657
52,8,-2,-2.73698105446656
52,8,-1,-2.549036265718213
52,8,0,-2.3679059728481144
52,8,1,-2.189773855437912
52,8,2,-2.0113885739935746
52,8,3,-1.8338565913032154
52,8,4,-1.6573959295011143
52,8,5,-1.4810553565331066
52,8,6,-1.3056626009497958
52,8,7,-1.1338608409907343
52,8,8,-0.9671684853946607
52,8,9,-0.8025210824469876
52,8,10,-0.6382464609836019
52,9,-10,-4.524066008241237
52,9,-9,-4.3221752742858
52,9,-8,-4.1233160835282545
52,9,-7,-3.925418168109783
52,9,-6,-3.7321445534356403
52,9,-5,-3.539898459748922
52,9,-4,-3.348305943059962
52,9,-3,-3.157449121671534
52,9,-2,-2.9679649529138286
52,9,-1,-2.7799297071188613
52,9,0,-2.598482298562447
52,9,1,-2.4199053756962683
52,9,2,-2.2411657568555365
52,9,3,-2.062451168738222
52,9,4,-1.8855597007390374
52,9,5,-1.7095353494157592
52,9,6,-1.5339707584747646
52,9,7,-1.3618689992995965
52,9,8,-1.1951927867229055
52,9,9,-1.0305039352581291
52,9,10,-0.8664758631736993
52,10,-10,-4.7540477907035426
52,10,-9,-4.552140794675418
52,10,-8,-4.353275907414193
52,10,-7,-4.155462836591776
52,10,-6,-3.962234265773756
52,10,-5,-3.7699880595209767
52,10,-4,-3.5775093361735477
52,10,-3,-3.3872830611510665
52,10,-2,-3.1976613925869963
52,10,-1,-3.0091219114256087
52,10,0,-2.8271554548060998
52,10,1,-2.6478134133079254
52,10,2,-2.468367261269185
52,10,3,-2.28983216873022
52,10,4,-2.112924452395153
52,10,5,-1.9362897485911574
52,10,6,-1.760417036925918
52,10,7,-1.588419565173178
52,10,8,-1.4214996578701304
52,10,9,-1.2567277555951493
52,10,10,-1.0927562339326276
53,-10,-10,1.0006482522003681
53,-10,-9,1.153521585356398
53,-10,-8,1.3058923772809248
53,-10,-7,1.4578110914371798
53,-10,-6,1.6049549830450254
53,-10,-5,1.7454986752101516
53,-10,-4,1.8855224066542404
53,-10,-3,2.0256936736216966
53,-10,-2,2.1655806555026498
53,-10,-1,2.305318775803604
53,-10,0,2.446565530173052
53,-10,1,2.586760025651114
53,-10,2,2.721708202361101
53,-10,3,2.854165856704138
53,-10,4,2.985569925494083
53,-10,5,3.116148069269874
53,-10,6,3.2429911554774917
53,-10,7,3.3652877008826043
53,-10,8,3.485786677897686
53,-10,9,3.6062333732237537
53,-10,10,3.727866641609546
53,-9,-10,0.7019161459827469
53,-9,-9,0.8561036939717556
53,-9,-8,1.0085627043634924
53,-9,-7,1.1607011625101569
53,-9,-6,1.3071701164151768
53,-9,-5,1.4477344094011872
53,-9,-4,1.589089661534798
53,-9,-3,1.7310686021791657
53,-9,-2,1.8729884978040132
53,-9,-1,2.014760311554743
53,-9,0,2.157250219338811
53,-9,1,2.2981695987986925
53,-9,2,2.43357174815176
53,-9,3,2.5659657747958624
53,-9,4,2.6972997171422244
53,-9,5,2.8284387718821904
53,-9,6,2.9556816202002514
53,-9,7,3.078915315932029
53,-9,8,3.2016917001411955
53,-9,9,3.324128473073853
53,-9,10,3.446937665131271
53,-8,-10,0.40465163734772075
53,-8,-9,0.5590483499429773
53,-8,-8,0.7115272022096226
53,-8,-7,0.8631238563669883
53,-8,-6,1.0096913654346222
53,-8,-5,1.152344614233225
53,-8,-4,1.295382355736644
53,-8,-3,1.4399531250119093
53,-8,-2,1.583181779317783
53,-8,-1,1.7261277644792448
53,-8,0,1.8688593312511905
53,-8,1,2.0099549918707527
53,-8,2,2.145477380343669
53,-8,3,2.277862694266976
53,-8,4,2.409608399995863
53,-8,5,2.5411443100157647
53,-8,6,2.6708459533855002
53,-8,7,2.7964645003090745
53,-8,8,2.92023607560241
53,-8,9,3.043567534576754
53,-8,10,3.167062508202843
53,-7,-10,0.10769899898721276
53,-7,-9,0.26193972004909666
53,-7,-8,0.4145769356017693
53,-7,-7,0.5663787489228471
53,-7,-6,0.7145587203011191
53,-7,-5,0.8599007707507099
53,-7,-4,1.0052584923546124
53,-7,-3,1.1507300582203586
53,-7,-2,1.2946010612202679
53,-7,-1,1.4375978856861382
53,-7,0,1.5805019024149038
53,-7,1,1.7219873631445088
53,-7,2,1.857360624550845
53,-7,3,1.9904816780260393
53,-7,4,2.123929836330923
53,-7,5,2.258097774778911
53,-7,6,2.3889933502613747
53,-7,7,2.515549615769051
53,-7,8,2.640051085655127
53,-7,9,2.7641202023639835
53,-7,10,2.8881000743385776
53,-6,-10,-0.1891407631606638
53,-6,-9,-0.03445549052342764
53,-6,-8,0.11802508311635311
53,-6,-7,0.2720005427667203
53,-6,-6,0.4239805971889508
53,-6,-5,0.5698841005889962
53,-6,-4,0.7157425565589991
53,-6,-3,0.8616848264509491
53,-6,-2,1.0057660757309421
53,-6,-1,1.148973725997015
53,-6,0,1.2922168559757452
53,-6,1,1.4336351228204878
53,-6,2,1.571063383707943
53,-6,3,1.7065435514221388
53,-6,4,1.8416162131646385
53,-6,5,1.9766460649753277
53,-6,6,2.108578637954557
53,-6,7,2.2356562707167713
53,-6,8,2.360983452836717
53,-6,9,2.485268030530684
53,-6,10,2.6092868100511586
53,-5,-10,-0.48504754047070686
53,-5,-9,-0.33006395628285345
53,-5,-8,-0.17489843980899372
53,-5,-7,-0.018747406456155538
53,-5,-6,0.13369477836471122
53,-5,-5,0.28091515848345266
53,-5,-4,0.4268601221653746
53,-5,-3,0.5729418498812516
53,-5,-2,0.7170865236633399
53,-5,-1,0.8608391097535529
53,-5,0,1.0047746946923595
53,-5,1,1.1487075178889257
53,-5,2,1.2884478881300054
53,-5,3,1.4248419539905568
53,-5,4,1.5606031717883027
53,-5,5,1.6959932903538346
53,-5,6,1.8288081001198597
53,-5,7,1.9563775585527454
53,-5,8,2.081699188029413
53,-5,9,2.2059582673823908
53,-5,10,2.3299939534335543
53,-4,-10,-0.779090203274999
53,-4,-9,-0.6219529379055512
53,-4,-8,-0.46533947286327726
53,-4,-7,-0.3083846888877527
53,-4,-6,-0.15543783535616226
53,-4,-5,-0.008249598000118763
53,-4,-4,0.1377742059749469
53,-4,-3,0.28415605381478726
53,-4,-2,0.42947831042045287
53,-4,-1,0.5740496595475527
53,-4,0,0.721036315458967
53,-4,1,0.8669008461778263
53,-4,2,1.0072422367648708
53,-4,3,1.1442191032308355
53,-4,4,1.280341008400379
53,-4,5,1.4164089935911885
53,-4,6,1.5494794279028958
53,-4,7,1.676862460179578
53,-4,8,1.8022874268507931
53,-4,9,1.9265798423479794
53,-4,10,2.0506996853038744
53,-3,-10,-1.0704150676703157
53,-3,-9,-0.9120876581794047
53,-3,-8,-0.7546795846416836
53,-3,-7,-0.597448113879062
53,-3,-6,-0.4436103641352611
53,-3,-5,-0.2970412632812388
53,-3,-4,-0.14988252195537255
53,-3,-3,-0.0027365811397026124
53,-3,-2,0.14394509191406596
53,-3,-1,0.29183123228736413
53,-3,0,0.43963562710281734
53,-3,1,0.5861896246449123
53,-3,2,0.7268768402422474
53,-3,3,0.8641318913134867
53,-3,4,1.0007234058414096
53,-3,5,1.1369341523425083
53,-3,6,1.2698540997031815
53,-3,7,1.397497467736875
53,-3,8,1.5228345594039432
53,-3,9,1.6471890931408586
53,-3,10,1.772616029690191
53,-2,-10,-1.3604168760694615
53,-2,-9,-1.201244365453034
53,-2,-8,-1.0435392988905088
53,-2,-7,-0.8860832354099847
53,-2,-6,-0.7321932458343166
53,-2,-5,-0.5837359963629145
53,-2,-4,-0.43625675242725986
53,-2,-3,-0.2868211174535251
53,-2,-2,-0.13778500351843842
53,-2,-1,0.010821903449061934
53,-2,0,0.15924947319203833
53,-2,1,0.30604265264957553
53,-2,2,0.44711425146192063
53,-2,3,0.5845814821584026
53,-2,4,0.7210178117989343
53,-2,5,0.8570962850914314
53,-2,6,0.9903126466630614
53,-2,7,1.1180276915894296
53,-2,8,1.2434849234839493
53,-2,9,1.3698572107390878
53,-2,10,1.4983617500126696
53,-1,-10,-1.6493493205148773
53,-1,-9,-1.4900467315110577
53,-1,-8,-1.3316729808201522
53,-1,-7,-1.1733554928377214
53,-1,-6,-1.0186707846606022
53,-1,-5,-0.868748465832379
53,-1,-4,-0.7188125358975448
53,-1,-3,-0.5680213790543729
53,-1,-2,-0.41796467674688964
53,-1,-1,-0.2690661628982463
53,-1,0,-0.1205727537406858
53,-1,1,0.02629545156300142
53,-1,2,0.16761623836677764
53,-1,3,0.30513483580179923
53,-1,4,0.44154887808000653
53,-1,5,0.577295296938066
53,-1,6,0.7105099507828765
53,-1,7,0.8389809249032344
53,-1,8,0.9677966620573799
53,-1,9,1.0974127123934163
53,-1,10,1.2271075693472475
53,0,-10,-1.9377461142638577
53,0,-9,-1.777134357424284
53,0,-8,-1.6183562986089988
53,0,-7,-1.459513779317685
53,0,-6,-1.3022487802471565
53,0,-5,-1.151209909203685
53,0,-4,-0.9995130010395649
53,0,-3,-0.8479557303157639
53,0,-2,-0.6974542288600643
53,0,-1,-0.5485246944221793
53,0,0,-0.40012818168707465
53,0,1,-0.25328328920518506
53,0,2,-0.11193637017840721
53,0,3,0.025478524977998643
53,0,4,0.1619375133703142
53,0,5,0.29782778801251053
53,0,6,0.43333425189241437
53,0,7,0.5653574938806979
53,0,8,0.6961463806516447
53,0,9,0.826049644108301
53,0,10,0.9565393094810466
53,1,-10,-2.22431204407131
53,1,-9,-2.0635794503400646
53,1,-8,-1.9031633098432594
53,1,-7,-1.742319248746669
53,1,-6,-1.584257823284052
53,1,-5,-1.431404955452994
53,1,-4,-1.2795442403663584
53,1,-3,-1.1273401311920916
53,1,-2,-0.976689419324451
53,1,-1,-0.8279121390839995
53,1,0,-0.6795388716233327
53,1,1,-0.532953043387536
53,1,2,-0.3915418978120709
53,1,3,-0.25393063287116496
53,1,4,-0.1164029846150251
53,1,5,0.022177735805964896
53,1,6,0.16010696048659923
53,1,7,0.2934682679816889
53,1,8,0.425206082678607
53,1,9,0.556125676752561
53,1,10,0.6869244194233399
53,2,-10,-2.509680055644807
53,2,-9,-2.3469288477169647
53,2,-8,-2.1856083240984217
53,2,-7,-2.0240038030137764
53,2,-6,-1.8645494830615146
53,2,-5,-1.7113061234639029
53,2,-4,-1.558802147196005
53,2,-3,-1.4065224838392971
53,2,-2,-1.2560798031747564
53,2,-1,-1.1073343834819231
53,2,0,-0.9590570975921408
53,2,1,-0.8121287198198215
53,2,2,-0.6696738227142958
53,2,3,-0.5303417530579659
53,2,4,-0.39081753997818114
53,2,5,-0.25070940348213705
53,2,6,-0.11140358519712242
53,2,7,0.023178103141138696
53,2,8,0.1552394337618056
53,2,9,0.2865247288990874
53,2,10,0.4175462801470727
53,3,-10,-2.7921528921082674
53,3,-9,-2.6290113483698048
53,3,-8,-2.466875186769844
53,3,-7,-2.3044438112047265
53,3,-6,-2.144183635760942
53,3,-5,-1.9902730803819215
53,3,-4,-1.8377198619258728
53,3,-3,-1.6856068153836814
53,3,-2,-1.5352620341392436
53,3,-1,-1.3864456310703939
53,3,0,-1.2375543714623038
53,3,1,-1.0893696516176834
53,3,2,-0.9449199758908259
53,3,3,-0.8040110807229551
53,3,4,-0.6633443414354077
53,3,5,-0.5218813413958695
53,3,6,-0.3815760091239531
53,3,7,-0.2466827276594033
53,3,8,-0.11403881314191928
53,3,9,0.01789737241417423
53,3,10,0.14916775960713335
53,4,-10,-3.0737016656080782
53,4,-9,-2.909877688822731
53,4,-8,-2.7470681915019544
53,4,-7,-2.5840494293171177
53,4,-6,-2.4231512372872683
53,4,-5,-2.269074319892797
53,4,-4,-2.116682654527144
53,4,-3,-1.9645129630097427
53,4,-2,-1.8133798662596239
53,4,-1,-1.6638648544092878
53,4,0,-1.5135223777944813
53,4,1,-1.363761922102956
53,4,2,-1.2183721107975427
53,4,3,-1.075750837999337
53,4,4,-0.9335125153272686
53,4,5,-0.7913931145429559
53,4,6,-0.6508339250355767
53,4,7,-0.5147459393418217
53,4,8,-0.3813092377857978
53,4,9,-0.24905451522393202
53,4,10,-0.11807402431485456
53,5,-10,-3.3546604593703204
53,5,-9,-3.189772422983581
53,5,-8,-3.026490265816397
53,5,-7,-2.8631777362714153
53,5,-6,-2.701994125697638
53,5,-5,-2.5474879266221198
53,5,-4,-2.394232398795612
53,5,-3,-2.2413575595529647
53,5,-2,-2.0899159432576417
53,5,-1,-1.9380917241861253
53,5,0,-1.7867765701906861
53,5,1,-1.6361659097577428
53,5,2,-1.4888009335858334
53,5,3,-1.344677177041124
53,5,4,-1.2020077953632278
53,5,5,-1.0593799407463778
53,5,6,-0.91744939460942
53,5,7,-0.7808211600632753
53,5,8,-0.6471585667754792
53,5,9,-0.5150473156000165
53,5,10,-0.38433854969491554
53,6,-10,-3.633876834644778
53,6,-9,-3.4684231887097083
53,6,-8,-3.304608966125046
53,6,-7,-3.140925726951685
53,6,-6,-2.9785373881634905
53,6,-5,-2.822820454752418
53,6,-4,-2.6694025415428033
53,6,-3,-2.5157329348649675
53,6,-2,-2.3617394538312926
53,6,-1,-2.209642157516358
53,6,0,-2.0575962043014027
53,6,1,-1.9051074622435704
53,6,2,-1.7564766188184602
53,6,3,-1.6119561664301219
53,6,4,-1.468762174554171
53,6,5,-1.3252120725249057
53,6,6,-1.1830848183907907
53,6,7,-1.0458732383336118
53,6,8,-0.9118784458476621
53,6,9,-0.7797277791041659
53,6,10,-0.6494305359980129
53,7,-10,-3.9073790853291355
53,7,-9,-3.741593378986194
53,7,-8,-3.5769733276695326
53,7,-7,-3.412176596127773
53,7,-6,-3.2491363971358966
53,7,-5,-3.092900063456577
53,7,-4,-2.9374545873330717
53,7,-3,-2.7822000155991127
53,7,-2,-2.6286452597454453
53,7,-1,-2.475082212911228
53,7,0,-2.321356580772677
53,7,1,-2.167522619872098
53,7,2,-2.0182169531775553
53,7,3,-1.8728280406593298
53,7,4,-1.7287495992506685
53,7,5,-1.5847896013036193
53,7,6,-1.4421176404261955
53,7,7,-1.3041813323632876
53,7,8,-1.1698904191771038
53,7,9,-1.0378947362877695
53,7,10,-0.9075881665399166
53,8,-10,-4.173343447955142
53,8,-9,-4.006318113434735
53,8,-8,-3.8410426329908156
53,8,-7,-3.675778856908083
53,8,-6,-3.5114776133926915
53,8,-5,-3.353389214322315
53,8,-4,-3.197846648321039
53,8,-3,-3.0425807566836975
53,8,-2,-2.887724922832307
53,8,-1,-2.7332420436513294
53,8,0,-2.57903453240244
53,8,1,-2.4245487376218082
53,8,2,-2.274859922153074
53,8,3,-2.1290652590373393
53,8,4,-1.9850315579555178
53,8,5,-1.8409113347888657
53,8,6,-1.6981224259865002
53,8,7,-1.5602309548535322
53,8,8,-1.4262379706337136
53,8,9,-1.2948006777198602
53,8,10,-1.1650281985691662
53,9,-10,-4.437154340864142
53,9,-9,-4.270082210011484
53,9,-8,-4.103931593860116
53,9,-7,-3.936624212152407
53,9,-6,-3.771209786800299
53,9,-5,-3.6135000389912246
53,9,-4,-3.4576632575199504
53,9,-3,-3.3013981087524455
53,9,-2,-3.14543753589889
53,9,-1,-2.9901127893545336
53,9,0,-2.8360265289700965
53,9,1,-2.6808869859452455
53,9,2,-2.530929047938798
53,9,3,-2.3850149250514208
53,9,4,-2.2408663092376195
53,9,5,-2.0965901035406356
53,9,6,-1.9536437529165316
53,9,7,-1.815796568785711
53,9,8,-1.6823147674231902
53,9,9,-1.5511619966563628
53,9,10,-1.4204221543749513
53,10,-10,-4.698158211251265
53,10,-9,-4.52906860385992
53,10,-8,-4.3610071660277505
53,10,-7,-4.1938560242044165
53,10,-6,-4.028650585106394
53,10,-5,-3.8703773381532183
53,10,-4,-3.7136868757900743
53,10,-3,-3.556368521787721
53,10,-2,-3.3993757029425464
53,10,-1,-3.2435548561026097
53,10,0,-3.088384149033089
53,10,1,-2.9338347788864976
53,10,2,-2.7845333931814014
53,10,3,-2.637628817642059
53,10,4,-2.4933454198771012
53,10,5,-2.34836651562295
53,10,6,-2.20516917309494
53,10,7,-2.067369939992861
53,10,8,-1.933650716221912
53,10,9,-1.8012997238964454
53,10,10,-1.6694544327710736
54,-10,-10,1.7931797477394635
54,-10,-9,1.9000751798054225
54,-10,-8,2.0066030884051425
54,-10,-7,2.1155426855588866
54,-10,-6,2.2243767689231406
54,-10,-5,2.3335433918818325
54,-10,-4,2.441913247651846
54,-10,-3,2.5441903800158503
54,-10,-2,2.645065358135996
54,-10,-1,2.746676370675126
54,-10,0,2.848722969824466
