 ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb),Axial torque (N*m)
0,10,80,-0.03826056768059805,0.05311942399774347,-0.029708570019763517,-28.801380502011696
0,10,90,-0.03758727049918649,0.054428853907919524,-0.03235493723457547,-30.897035167800137
0,10,100,-0.0368943806098519,0.05566548725724165,-0.03474478994427417,-32.85598606590016
0,20,-100,-0.03717322901504345,-0.01908793526948592,0.043867209979495496,31.57917733992542
0,20,-90,-0.03765807711533741,-0.014760988743848985,0.04159596621120565,28.926924641461913
0,20,-80,-0.0380296703039588,-0.009949936776598098,0.03895999227903864,25.958173918444277
0,20,-70,-0.03830432184915101,-0.0046576942743026045,0.03597164803979936,22.68384272559727
0,20,-60,-0.038487338603301106,9.926836610336719E-4,0.032711948707930656,19.158397342066063
0,20,-50,-0.03858419097611897,0.006827500916674876,0.02888531159083164,15.313901933245337
0,20,-40,-0.03860416153827316,0.012789181883392262,0.024405529921310554,11.16994669467963
0,20,-30,-0.038568273028541405,0.018834693822766837,0.019134734602819822,6.739992995120803
0,20,-20,-0.03848602481081951,0.024882698368877028,0.013231900082260786,2.122734814065487
0,20,-10,-0.03835864930649646,0.030280014894988556,0.007245685643757368,-2.3432794256246856
0,20,0,-0.03813808221891981,0.03493081589819961,0.0012950805985905243,-6.6320100069675085
0,20,10,-0.037849248577357546,0.0387385315399007,-0.004472000453064975,-10.678231015665688
0,20,20,-0.03749501463589488,0.04185068026378065,-0.010037828853071033,-14.485787807609402
0,20,30,-0.037100837122797756,0.044530021580237104,-0.0152883117222575,-18.057399265380674
0,20,40,-0.036653902073663765,0.04668975391342832,-0.01993241882386691,-21.23754818573021
0,20,50,-0.036174599451681055,0.048563792023837586,-0.02397660656309472,-24.076972597440626
0,20,60,-0.035634985120170506,0.050240300960945256,-0.027378434409530496,-26.602683166529424
0,20,70,-0.035057952708641156,0.05177034330277369,-0.030311184760382505,-28.888103078676334
0,20,80,-0.034470143582391005,0.05314063879186112,-0.03297179545786577,-30.988887536364917
0,20,90,-0.03386498336083638,0.05445459784755208,-0.035395428853059255,-32.9742717239018
0,20,100,-0.0332495076833233,0.05567819526194209,-0.037672281130886685,-34.85665443816691
0,30,-100,-0.03275788916972584,-0.019348484155993516,0.04182784470506,29.931039741740186
0,30,-90,-0.03315513238031098,-0.014941450556409303,0.03918960395888886,27.074583676108116
0,30,-80,-0.033498718140052605,-0.010040919557032084,0.03617472492117075,23.89692409946378
0,30,-70,-0.03374035895411917,-0.00474401936374519,0.032813759957853704,20.44418282232992
0,30,-60,-0.03388044335619536,9.634512865830107E-4,0.02894617692834448,16.648202920537
0,30,-50,-0.03393122553276344,0.006837829472328169,0.02444956125421289,12.539489660627472
0,30,-40,-0.03392682433843837,0.012849773534619649,0.019191380754741267,8.128589663303611
0,30,-30,-0.033884703897895725,0.018948120431749257,0.013293640572430678,3.49934909784488
0,30,-20,-0.033803561674668414,0.025048481739661316,0.007285986917063855,-1.16652949796164
0,30,-10,-0.03365625507366807,0.03048806801180888,0.0013007802216486327,-5.668681161079531
0,30,0,-0.033420468914954725,0.03517905283026823,-0.004540609844419257,-9.981106941246429
0,30,10,-0.03310152394900738,0.03895888611118615,-0.010207082284903949,-14.017640631173846
0,30,20,-0.03275173720459035,0.04202221276690284,-0.015508872010245745,-17.722717457141243
0,30,30,-0.03237336847068884,0.0446859826196914,-0.02023298277660512,-21.091545990054186
0,30,40,-0.03196193413376212,0.04679623823954903,-0.024356113671359977,-24.038820506167898
0,30,50,-0.031535357098780616,0.04864937694209559,-0.027795805495010966,-26.619029696672364
0,30,60,-0.031086545617012178,0.05030590695574867,-0.03077059823911986,-28.941605800385652
0,30,70,-0.030631766858255572,0.05179922228185799,-0.03347582378422342,-31.088944008453282
0,30,80,-0.030165159035338875,0.05316885276021468,-0.03592900297025287,-33.08360626709273
0,30,90,-0.029677059884564105,0.054473124889809335,-0.038228694314586635,-34.98752768156604
0,30,100,-0.029167086864713303,0.055684039384662265,-0.0404362965116453,-36.81220739968972
0,40,-100,-0.027470600628944103,-0.019484291366347165,0.03942429717964834,27.97071895930362
0,40,-90,-0.027749391091294966,-0.015040203286698545,0.03640798986961424,24.91411411589428
0,40,-80,-0.027986308447150752,-0.010095426078818269,0.032941722834569295,21.500352805663546
0,40,-70,-0.02813324116991756,-0.004818870033031063,0.028974776849748255,17.787984123810634
0,40,-60,-0.028215636011062237,9.017109623037328E-4,0.02445007580716755,13.74316991957005
0,40,-50,-0.028239489509998505,0.006828337519844749,0.019186915406909227,9.371988806721488
0,40,-40,-0.02821939432904053,0.012880929149013346,0.01330527174156173,4.771093103434301
0,40,-30,-0.02818513854265786,0.019018166520315963,0.007300774666209024,0.1056694987270941
0,40,-20,-0.028128116575888453,0.02515198003547153,0.0012968284991920112,-4.578933272517944
0,40,-10,-0.028005530912823283,0.030658524212435628,-0.0045817045417219085,-9.101518000885024
0,40,0,-0.02782244978349604,0.035372434375066146,-0.01031316014472547,-13.401565873272956
0,40,10,-0.02757690630765073,0.039146042860358055,-0.015649473344175692,-17.311933703908252
0,40,20,-0.027294098173942714,0.04219879693441121,-0.02042562947638282,-20.81105462094129
0,40,30,-0.026995925917862457,0.044815693104992435,-0.024607417704368525,-23.936077137496927
0,40,40,-0.02667478253214938,0.0468821542907244,-0.02809618955114173,-26.595603544377433
0,40,50,-0.026352498751366596,0.048719304945920375,-0.031104338607190144,-28.975129358870532
0,40,60,-0.026010101826454184,0.05035231463448651,-0.03385311457649482,-31.17201448361463
0,40,70,-0.025653093700518496,0.05181292470147821,-0.0363336216033627,-33.19554825405475
0,40,80,-0.02529178262079737,0.05318682121319119,-0.03864980111474234,-35.118171656165934
0,40,90,-0.024930429064860166,0.054481049394873166,-0.04086631698364716,-36.96062459543392
0,40,100,-0.024589195284097864,0.055689772746411126,-0.04291363271112904,-38.68908418429834
0,50,-100,-0.021563025968362196,-0.01951767486672676,0.036630834205581796,25.720109860987375
0,50,-90,-0.0217635156638953,-0.015053064030911582,0.03311603959860483,22.420350228597464
0,50,-80,-0.02191631419193119,-0.01013695724753352,0.02904162691938401,18.752879853726412
0,50,-70,-0.022007662680405885,-0.004882204167198352,0.02442751154437778,14.80520129668182
0,50,-60,-0.022034750956745078,8.464080683316452E-4,0.01914971226835599,10.513661063268344
0,50,-50,-0.02203343927751778,0.00681238214305139,0.013293976173675316,5.966210570216854
0,50,-40,-0.022010667569704854,0.01291120219797569,0.007299422190312145,1.3284325579509366
0,50,-30,-0.02195919764789993,0.01906640541539622,0.001291668733856584,-3.3552422380344606
0,50,-20,-0.02190523793330976,0.025218952812740645,-0.004592998718966892,-8.028483570963129
0,50,-10,-0.021817632620892084,0.030775852941878897,-0.010346950510866364,-12.529195470617672
0,50,0,-0.02168078913247894,0.035516223222705444,-0.015703278292896163,-16.705577163962214
0,50,10,-0.021494000692980287,0.039326156267484674,-0.020511244357796707,-20.430061707212094
0,50,20,-0.021274554584484826,0.04235302627111818,-0.02473478185726604,-23.693657125096582
0,50,30,-0.021055694471150365,0.044924946367561364,-0.02826772864076968,-26.525526819289944
0,50,40,-0.020823190125991726,0.04695175328243171,-0.031312122566558784,-28.97340135571603
0,50,50,-0.02058508502944712,0.04876490863100261,-0.034101559793702836,-31.236379001451805
0,50,60,-0.02034446115303556,0.050379484725262956,-0.03660818229314044,-33.30818359022181
0,50,70,-0.02009939077702273,0.051827867576827995,-0.03894092192392643,-35.24995284913872
0,50,80,-0.019862839569595205,0.05319477808251549,-0.041151872251704365,-37.10351140485664
0,50,90,-0.019659230285143207,0.054483992696117874,-0.043175095245793556,-38.83563699605954
0,50,100,-0.01948345280923722,0.05569116085035982,-0.04504519100932318,-40.46234683983528
0,60,-100,-0.01552227928500174,-0.019527144132816497,0.033285913791545226,23.193371030941126
0,60,-90,-0.01564418516850111,-0.015052344608350325,0.029117000816925746,19.612306181895246
0,60,-80,-0.015726605854102772,-0.01019085678411514,0.024407455528452946,15.724410499992404
0,60,-70,-0.015770958935025097,-0.004960640814035088,0.01910135406776877,11.559098466991907
0,60,-60,-0.015780258149347866,8.06350334031932E-4,0.013263942726578408,7.101279918900086
0,60,-50,-0.015761721690478177,0.00681020111321837,0.007282782464229935,2.516805807205902
0,60,-40,-0.01573304096680016,0.012939510157650344,0.001286939122732801,-2.134123659021297
0,60,-30,-0.015701069190162505,0.019115057609880914,-0.004587581125108382,-6.790230170750591
0,60,-20,-0.015667447433331292,0.02526973016434459,-0.010348345629847064,-11.42147562829951
0,60,-10,-0.01561176991904823,0.030876658674217343,-0.015704431748895614,-15.805958273794822
0,60,0,-0.015523883949182653,0.03564278061223589,-0.02054284774198956,-19.791815103329984
0,60,10,-0.015398318997472737,0.03946492749813487,-0.024780557550101223,-23.286738065726475
0,60,20,-0.015236863780390016,0.04246764262088355,-0.02838439615195198,-26.286508877765684
0,60,30,-0.015062065366443758,0.0449651359942918,-0.031483780619852623,-28.902970124156536
0,60,40,-0.014873261052042298,0.04698406384613229,-0.03429858541419296,-31.23758778378656
0,60,50,-0.014673636756664733,0.048778919134607995,-0.03682110432523576,-33.37536134811735
0,60,60,-0.014466962631015386,0.05037961440084727,-0.0391667494380087,-35.36907993435763
0,60,70,-0.014281329110996832,0.05182674597456011,-0.041346606020301116,-37.22985296156965
0,60,80,-0.014121535084358127,0.05319800987175089,-0.04334037739149455,-38.9776008189224
0,60,90,-0.013985626649126339,0.05448434341779028,-0.04518553753024486,-40.6184571610882
0,60,100,-0.013874761053044837,0.055691842356919624,-0.04689944704979029,-42.164968052563175
0,70,-100,-0.009362303879462734,-0.0195374828913933,0.029183317231851913,20.342650412817402
0,70,-90,-0.009420550903576007,-0.015093548353015835,0.024381863507525355,16.527962495296833
0,70,-80,-0.009447877767051794,-0.010278238497089918,0.019032257861590664,12.449697051009775
0,70,-70,-0.00946118858120845,-0.005042448957744764,0.013214604636062739,8.143203617106503
0,70,-60,-0.009467911078303774,7.727254213188415E-4,0.007258127109503176,3.653013670407863
0,70,-50,-0.009464489407566964,0.006816085301744854,0.0012817298766552051,-0.9340180072337391
0,70,-40,-0.009454300723269719,0.01296230628129073,-0.004577665327565904,-5.5476061855125565
0,70,-30,-0.009449798292538418,0.01914980646082118,-0.010326901140538995,-10.158845318287005
0,70,-20,-0.00944765262173159,0.025305405362876367,-0.015680974224213978,-14.654473712270267
0,70,-10,-0.009437991464677836,0.03094397134884842,-0.020532395875258826,-18.856605365034778
0,70,0,-0.00939910611053418,0.03570912459001739,-0.02480109244751357,-22.612723619324303
0,70,10,-0.009325585052718554,0.039541343768155726,-0.02845684517688781,-25.87706752133751
0,70,20,-0.009211523516504411,0.04250116503846737,-0.031633721227818996,-28.670474529316675
0,70,30,-0.009075329387438292,0.04495249884168398,-0.034479605101321975,-31.150943284299192
0,70,40,-0.00891298309789636,0.046971573806242464,-0.03702405870408826,-33.37110181147147
0,70,50,-0.008750258276064378,0.04876232396398015,-0.0393690087686292,-35.42384390306187
0,70,60,-0.008605692931350356,0.050361190718003844,-0.041517893759038645,-37.31434088052811
0,70,70,-0.0084776082155826,0.05180665932345513,-0.0434860537334521,-39.07423546391233
0,70,80,-0.008378976487114819,0.053186432438683796,-0.04530310967469563,-40.738357870975214
0,70,90,-0.00830016643031992,0.0544754469287193,-0.046991160626652845,-42.300425379063455
0,70,100,-0.008247436536135659,0.05568394738508217,-0.04853040745574611,-43.760040466177095
0,80,-100,-0.003105319242654878,-0.019579318706265423,0.024351619973303595,17.213168228207604
0,80,-90,-0.003120111558950238,-0.015181447084142334,0.018934502180224872,13.220594517980931
0,80,-80,-0.0031269224509671476,-0.010372658499518378,0.013137779574977346,9.026248090854107
0,80,-70,-0.0031359327147275845,-0.0051031539892353065,0.007223597166863701,4.706281022977487
0,80,-60,-0.0031493252532799046,7.416827807205662E-4,0.0012740878740888273,0.22784921910679098
0,80,-50,-0.003173160068336704,0.006813207090046218,-0.004563279548316966,-4.319274641866579
0,80,-40,-0.0031985152672172738,0.012978902467145033,-0.010298313000650849,-8.888574106543869
0,80,-30,-0.0032284522457500155,0.019169049183494276,-0.015637879711607322,-13.351954178260439
0,80,-20,-0.003267165927552008,0.025312839006848113,-0.020508130773423925,-17.66200252286037
0,80,-10,-0.0032999785808671264,0.030954720891219967,-0.024808778216608787,-21.650631279644163
0,80,0,-0.003301435226098652,0.035711046438632085,-0.028518181573119573,-25.188129715387472
0,80,10,-0.0032700031861690867,0.03950826272507859,-0.031768762579602934,-28.26170978233949
0,80,20,-0.003198275929869018,0.04244623992143968,-0.034663160430554556,-30.913390632326
0,80,30,-0.0030936134842457744,0.04488500412416627,-0.037223458927761154,-33.26983207132206
0,80,40,-0.002986721660904238,0.046922915948115713,-0.039545175098455815,-35.387364132486304
0,80,50,-0.0028847959175510984,0.048699546725143025,-0.04168458822066125,-37.329582410476355
0,80,60,-0.002805727720098267,0.05033498034911291,-0.04361468581848655,-39.131030548750346
0,80,70,-0.0027297474800127446,0.05177957096153604,-0.04540500593644706,-40.802934980810946
0,80,80,-0.0026815400752606615,0.053160055677233135,-0.04705970706126167,-42.38508194804988
0,80,90,-0.0026594359386728945,0.05445727830647053,-0.048575884774862244,-43.86645527587869
0,80,100,-0.002644482204643633,0.055673000603940474,-0.049983440853219645,-45.262587967471504
0,90,-100,0.0031355391289530905,-0.019681451711543153,0.018820125990560547,13.885263449589985
0,90,-90,0.003083644394785241,-0.015304305593331199,0.013050335103610724,9.818325191091919
0,90,-80,0.0030317023855450436,-0.010465019393494429,0.007174596624667654,5.62569840025069
0,90,-70,0.002989198365453267,-0.005153566484292124,0.0012638974386464414,1.3223454984282295
0,90,-60,0.002957541568735594,7.173760385798623E-4,-0.004550274386160911,-3.1103586233012117
0,90,-50,0.0029177126268313688,0.006796452545820345,-0.010265877189235455,-7.603826405663264
0,90,-40,0.0028694069481402995,0.012974154805407031,-0.015597037369512427,-12.024871236634604
0,90,-30,0.002834326014090384,0.019171677900050872,-0.020475509588560467,-16.322640201966696
0,90,-20,0.0028136522041963927,0.025261108137542978,-0.024833989681364656,-20.43030865644796
0,90,-10,0.0027932092077960807,0.030890178186300566,-0.02858362517095985,-24.207706008861823
0,90,0,0.002778521498875058,0.03560879225480637,-0.03190551490351313,-27.573523160663335
0,90,10,0.00277152043648599,0.03937127504109767,-0.034845081852679295,-30.491912206326536
0,90,20,0.002800256313452597,0.042315587717466,-0.03742353289522237,-33.00814566447802
0,90,30,0.002828218904718916,0.044774977748693594,-0.03971552807238089,-35.237784239879566
0,90,40,0.002870044772825511,0.04683445769479729,-0.04183399188941696,-37.26042446109755
0,90,50,0.002903166901212686,0.04862589120150176,-0.04373592361030495,-39.0952861712818
0,90,60,0.002928616095494401,0.05027701678024264,-0.04549412242511695,-40.81731081608382
0,90,70,0.0029410960053192353,0.05174401248473737,-0.04711578565693172,-42.41221229113478
0,90,80,0.0029376399173480345,0.053125694482293206,-0.048608067557028685,-43.91553842478629
0,90,90,0.0029241642536550127,0.054426025803341695,-0.04999996130930415,-45.337616099575314
0,90,100,0.0029042983447681706,0.05565376368590073,-0.051311007254838684,-46.69202241637078
0,100,-100,0.00883723813081976,-0.01988926937293211,0.012941397291209722,10.562813802911355
0,100,-90,0.008722480981108673,-0.015475379730895661,0.0071067804526181765,6.504886401287715
0,100,-80,0.00862176334610145,-0.010586276597874275,0.0012354240636856565,2.334181593566551
0,100,-70,0.008545004048553018,-0.005213861746946132,-0.00454714761871526,-1.9268879965970873
0,100,-60,0.008485522334670459,6.905641260897873E-4,-0.010230924610730984,-6.300091241631123
0,100,-50,0.008435485647603767,0.006773216194192346,-0.015576037289215021,-10.646847573330547
0,100,-40,0.008408690959068186,0.012948625259581664,-0.020473673334257023,-14.909934749829569
0,100,-30,0.008401821043042356,0.01912039082785811,-0.024919303194223297,-19.046837204741326
0,100,-20,0.008427928839128329,0.025131768920808192,-0.02873486194344174,-22.934583212301142
0,100,-10,0.008465227116511553,0.030706785057701,-0.032106436148968055,-26.554000615498353
0,100,0,0.008469078330332794,0.035377040959274714,-0.035098554659947066,-29.763034099520514
0,100,10,0.008458446575134195,0.03912885566565592,-0.037649953534631075,-32.51163522658051
0,100,20,0.008428337774447878,0.042097936723133646,-0.039924609904283724,-34.888220762031
0,100,30,0.008405675945205063,0.044593422375818016,-0.04199423820588303,-37.020073572005195
0,100,40,0.008393050583841304,0.04670907245721692,-0.04387412866562372,-38.94973237054798
0,100,50,0.008375077551864283,0.0485209855752198,-0.045586460057787014,-40.69795459701247
0,100,60,0.008340359967693821,0.05019696642955966,-0.04716888813261718,-42.34058853736348
0,100,70,0.008304681233120352,0.05168786206904237,-0.04864018639296028,-43.86946211847573
0,100,80,0.00826969393270818,0.053080536498403164,-0.05001668796857695,-45.31962190241712
0,100,90,0.008238612135020817,0.054386324675874086,-0.051321356013321495,-46.70355531059917
0,100,100,0.008201906771024232,0.055619799396622635,-0.05254688153488616,-48.01857564548553
1,-100,-100,-0.05968454860093317,-0.017975941315919997,0.060254327414960535,41.853307021477235
1,-100,-90,-0.05978200827564092,-0.015127396312225826,0.05934027166212004,40.23569153900167
1,-100,-80,-0.059850524906374145,-0.011438352752881607,0.05838776845562639,38.33821947157527
1,-100,-70,-0.059899605243309034,-0.006986266813447998,0.05741584248950662,36.185721977535756
1,-100,-60,-0.05993673654891603,-0.0020286461047914575,0.056412045118880615,33.84185103480495
1,-100,-50,-0.05996622900974262,0.0030253908715772646,0.05533308908360144,31.404241597235103
1,-100,-40,-0.059981978923089034,0.00822214304721405,0.05414713374421039,28.831960524632787
1,-100,-30,-0.05998831661365701,0.013523075149687024,0.052853179221903315,26.140854552503782
1,-100,-20,-0.059992933255422806,0.01867515826414783,0.051414520070320366,23.404411993740922
1,-100,-10,-0.06000283347635506,0.023161642960125225,0.04972031716531902,20.745770653584422
1,-100,0,-0.060016323293007434,0.027066817718502285,0.047703869715307566,18.11321692814875
1,-100,10,-0.06002833221824595,0.0305318282945518,0.045320589332399866,15.442214812854216
1,-100,20,-0.06003235113307849,0.033908904374517386,0.042608348666565876,12.641851328413352
1,-100,30,-0.06002864933535494,0.037186282308779656,0.03972727483210104,9.797045235906317
1,-100,40,-0.06001942396181445,0.04028916557558229,0.03672865656047128,6.962830756480071
1,-100,50,-0.05999838017256763,0.04334074594484406,0.03360129152987899,4.093311243411949
1,-100,60,-0.059970375717120994,0.046232189810594654,0.030293157064914467,1.200688123850373
1,-100,70,-0.05993738363811884,0.048786624868525204,0.027016171945679568,-1.575917259604163
1,-100,80,-0.05990814476921473,0.050939291923747285,0.023649165142391525,-4.227369039601391
1,-100,90,-0.05988911592295984,0.05271838658998839,0.019764185464532714,-6.901087570739221
1,-100,100,-0.0598770151160719,0.05421151474571009,0.015262507922190442,-9.65605673244303
1,-90,-100,-0.0586801262703036,-0.01806235410843556,0.0593766680532487,41.20087714109378
1,-90,-90,-0.05879579359549889,-0.015186979157764551,0.05840622484147824,39.54276173505523
1,-90,-80,-0.05887296515651818,-0.011488144358575527,0.05741967334260793,37.61976749651535
1,-90,-70,-0.05892225787364677,-0.007026773364489247,0.05641332371579269,35.44357374765322
1,-90,-60,-0.05895568545598161,-0.0020538551845560482,0.055344036103695836,33.05689593760475
1,-90,-50,-0.05897864489583059,0.0030209797136311264,0.054168171973603435,30.559579071333726
1,-90,-40,-0.05899370867974875,0.008241672791971053,0.05290116232188972,27.937646679005994
1,-90,-30,-0.0589991093501535,0.013583046451889805,0.051507938011295065,25.18374293906528
1,-90,-20,-0.05899911856455038,0.01881340021769644,0.04993262385292411,22.35258550414841
1,-90,-10,-0.05900713552498493,0.02343101362286708,0.04807100054754052,19.569805128697187
1,-90,0,-0.05901528595660951,0.02751250373030839,0.04588082714498021,16.793518548907013
1,-90,10,-0.05902288274805956,0.031156727673406263,0.04327131644813836,13.95084049194294
1,-90,20,-0.05902458685986164,0.03460366632932524,0.04044038330695267,11.073972645426393
1,-90,30,-0.05901527391307387,0.03794765688267102,0.037489145613776684,8.176239619565767
1,-90,40,-0.058996468517847456,0.041064705635175905,0.03432799469175461,5.277696725317885
1,-90,50,-0.05897583506386909,0.04408134186069885,0.030983844091499044,2.3420171839136907
1,-90,60,-0.058950021324239495,0.046881182893717684,0.02755616051521655,-0.5687644408462003
1,-90,70,-0.058925167086080796,0.04924849978297128,0.023989488425291187,-3.3712671796976723
1,-90,80,-0.058908697981729194,0.051218838691827875,0.019949895471479365,-6.1845449186682275
1,-90,90,-0.058900069882278035,0.05285712885038441,0.015350950144960096,-9.034812859140397
1,-90,100,-0.058899819811228694,0.054274224369162696,0.010165261228916518,-11.99076550525928
1,-80,-100,-0.057611487594368835,-0.018152547751144853,0.05844466785112923,40.51325883727722
1,-80,-90,-0.05773427480783631,-0.015261629027883585,0.057437187770518594,38.8261840995373
1,-80,-80,-0.057821848092820274,-0.011544312483549148,0.05641930935992528,36.877268738243814
1,-80,-70,-0.05787386133307665,-0.007066651593357188,0.055345415296609766,34.65461636793899
1,-80,-60,-0.05789908822681399,-0.002075031416759149,0.05417837075015976,32.20662388144571
1,-80,-50,-0.057920865827036004,0.003017183083853961,0.052925929075559104,29.662450178356206
1,-80,-40,-0.05793753638787518,0.00826941915751607,0.05156213145585455,26.980597925329796
1,-80,-30,-0.05793916572780722,0.013661674576285376,0.05004399535749486,24.14446096901743
1,-80,-20,-0.057928751948418934,0.018992190620064745,0.04830811653489117,21.198846986921087
1,-80,-10,-0.05792260386719963,0.023743439107312976,0.046276096683057225,18.28680679062024
1,-80,0,-0.05792059107774531,0.028014966582935664,0.043853672973061426,15.335414008840361
