IB (A),IA (A),ang (deg),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
5,-3,57.00000000000001,-0.04555274028820837,0.03624648894197432,0.011732463550599153
6,-3,57.00000000000001,-0.04553889784093833,0.03663310105906738,0.011140602064097043
7,-3,57.00000000000001,-0.04552437276024801,0.03701258570469654,0.01054974740091241
8,-3,57.00000000000001,-0.045509829640195475,0.03737745616239228,0.009960739226511865
9,-3,57.00000000000001,-0.04549538715663664,0.037732491324860874,0.009372064873437566
10,-3,57.00000000000001,-0.0454809353113843,0.03808325126107961,0.008783321960790616
-10,-2,57.00000000000001,-0.04542333408527721,0.029686778166401515,0.019932143856013232
-9,-2,57.00000000000001,-0.04541713599044722,0.030168196347531675,0.019359387607600587
-8,-2,57.00000000000001,-0.04541076950079478,0.030649930391994634,0.018781878696681954
-7,-2,57.00000000000001,-0.04540435040248928,0.031127538069169614,0.018203494599084647
-6,-2,57.00000000000001,-0.0453972171977148,0.031599615101283084,0.01762172961266269
-5,-2,57.00000000000001,-0.04539011327366992,0.03206943725239682,0.01703817400314981
-4,-2,57.00000000000001,-0.04538217187157303,0.032536624295495635,0.016453262747879296
-3,-2,57.00000000000001,-0.045374127494098596,0.032986251451687605,0.015868144053940686
-2,-2,57.00000000000001,-0.04536608074472097,0.033421482075526275,0.015282826297060102
-1,-2,57.00000000000001,-0.04535816488827531,0.03385262361120727,0.01469660113665733
0,-2,57.00000000000001,-0.04534863958949804,0.03428160685211405,0.014109172312800004
1,-2,57.00000000000001,-0.04533883193572007,0.03470391106001627,0.013521282891483181
2,-2,57.00000000000001,-0.04532815528841676,0.035106089547701544,0.012931511021865554
3,-2,57.00000000000001,-0.045316005554219475,0.03549967761665516,0.012341031498209086
4,-2,57.00000000000001,-0.045302146323302483,0.03588944576025114,0.011749307293511955
5,-2,57.00000000000001,-0.04528746871757249,0.036277695721984124,0.011156441954515295
6,-2,57.00000000000001,-0.04527304279008619,0.0366633496781996,0.010565347099920295
7,-2,57.00000000000001,-0.045258376542173656,0.0370424556348575,0.009976263908542593
8,-2,57.00000000000001,-0.045243854892921154,0.037407094353844934,0.009387129454154335
9,-2,57.00000000000001,-0.04522943688201267,0.037761878579208506,0.008798064363142143
10,-2,57.00000000000001,-0.04521498590968416,0.03811203589249675,0.00820913536738909
-10,-1,57.00000000000001,-0.045169817249075754,0.02971362766138652,0.01938148769875294
-9,-1,57.00000000000001,-0.04516367128331039,0.03019666747160131,0.018804085839870158
-8,-1,57.00000000000001,-0.04515696394841821,0.030679038573111033,0.01822488006880833
-7,-1,57.00000000000001,-0.04514996367346263,0.031156193577208117,0.017643595504105738
-6,-1,57.00000000000001,-0.0451432003366941,0.031628743178563484,0.017059758698502285
-5,-1,57.00000000000001,-0.045135527089878946,0.032098724857652826,0.016475097176450387
-4,-1,57.00000000000001,-0.0451274356731471,0.032565953939915765,0.015889350297040264
-3,-1,57.00000000000001,-0.04511858030221407,0.0330153706953856,0.01530329684060778
-2,-1,57.00000000000001,-0.04511009131514161,0.03345126889428501,0.014716770562647174
-1,-1,57.00000000000001,-0.045100341211777834,0.0338818671306719,0.014129208881593882
0,-1,57.00000000000001,-0.04508838354152663,0.03431170316256777,0.01354038805657263
1,-1,57.00000000000001,-0.0450761352969582,0.034733937583534186,0.012949749134616462
2,-1,57.00000000000001,-0.0450628738007816,0.03513721605823613,0.012357820904244166
3,-1,57.00000000000001,-0.04504849297914716,0.035530754970938716,0.011765563062577929
4,-1,57.00000000000001,-0.04503396314284407,0.03592022592570288,0.011173114321038477
5,-1,57.00000000000001,-0.04501973771787482,0.03630849777933105,0.010580670120479889
6,-1,57.00000000000001,-0.045004887053860076,0.03669343805880907,0.0099915884674031
7,-1,57.00000000000001,-0.04499006281062442,0.037072305804774906,0.009402114932014004
8,-1,57.00000000000001,-0.044975384773856056,0.03743631202925158,0.0088127932136117
9,-1,57.00000000000001,-0.044960609468304505,0.03779119460278643,0.00822346618233537
10,-1,57.00000000000001,-0.044945472168132605,0.03814073689128213,0.007634279041198475
-10,0,57.00000000000001,-0.04491245123061696,0.0297409383749663,0.018825952837281952
-9,0,57.00000000000001,-0.04490699552640912,0.030225526091654492,0.018246569642911162
-8,0,57.00000000000001,-0.04490067146639326,0.03070684438011715,0.01766525094410552
-7,0,57.00000000000001,-0.04489319050215267,0.031184860724702567,0.01708134543741111
-6,0,57.00000000000001,-0.044885503573273804,0.031657868429684426,0.016496428861776845
-5,0,57.00000000000001,-0.044877255611871766,0.03212788623525441,0.01591018379769092
-4,0,57.00000000000001,-0.044868915108292495,0.0325951416059948,0.015323931209818467
-3,0,57.00000000000001,-0.044858132686011784,0.03304510349025948,0.014736317533005663
-2,0,57.00000000000001,-0.044847226687564086,0.03348143124326674,0.014148230738157158
-1,0,57.00000000000001,-0.044834126362400924,0.03391207784009059,0.0135585895271467
0,0,57.00000000000001,-0.044820724054666194,0.03434262914202833,0.012966913062378613
1,0,57.00000000000001,-0.04480647260194363,0.034764644711874876,0.012374568860592154
2,0,57.00000000000001,-0.044792496011714936,0.035167002079693095,0.011782265506234044
3,0,57.00000000000001,-0.04477843224716267,0.035560972832267446,0.011189630593541678
4,0,57.00000000000001,-0.04476455167859779,0.035951080834953686,0.010596795223502882
5,0,57.00000000000001,-0.0447495406061567,0.036337900228952516,0.010006849877271589
6,0,57.00000000000001,-0.04473479213622059,0.03672342781807123,0.009416943144246997
7,0,57.00000000000001,-0.04471988540912896,0.03710194787685424,0.008827298435007023
8,0,57.00000000000001,-0.04470427583557193,0.03746587989390894,0.008237710280573662
9,0,57.00000000000001,-0.044688321853615626,0.03782066009150443,0.0076472470140348395
10,0,57.00000000000001,-0.044671674310634686,0.038169733567947735,0.007058340360933862
-10,1,57.00000000000001,-0.04465315110099312,0.02976792384274939,0.01826846760522852
-9,1,57.00000000000001,-0.04464761074293382,0.030252088571293165,0.017686372512539735
-8,1,57.00000000000001,-0.04464132661938932,0.030735134520808,0.017102576506666266
-7,1,57.00000000000001,-0.0446342633475935,0.031214216948816147,0.016517630226763093
-6,1,57.00000000000001,-0.0446252033574114,0.031687173021583304,0.015930800363211296
-5,1,57.00000000000001,-0.0446152131357653,0.03215828908632132,0.015343305913780718
-4,1,57.00000000000001,-0.04460267868342725,0.03262511242219855,0.014754930269969392
-3,1,57.00000000000001,-0.04459121558697134,0.03307539309126196,0.01416642463644908
-2,1,57.00000000000001,-0.04458033577814365,0.03351185118918915,0.013576311406452593
-1,1,57.00000000000001,-0.04456410169051992,0.03394293042180446,0.01298396066807784
0,1,57.00000000000001,-0.044549901282907055,0.034373644401508335,0.012391365285094342
1,1,57.00000000000001,-0.04453539870915405,0.03479558291777017,0.011798687928234238
2,1,57.00000000000001,-0.044521166590401055,0.035197539260874065,0.011205268808322531
3,1,57.00000000000001,-0.04450691811581377,0.03559172054708949,0.010611688232021061
4,1,57.00000000000001,-0.04449243468308683,0.03598113428603252,0.010022167661708955
5,1,57.00000000000001,-0.044477705210772864,0.03636759306751783,0.009431807627339419
6,1,57.00000000000001,-0.04446221484217273,0.03675314719716288,0.008841553419266499
7,1,57.00000000000001,-0.04444641584855373,0.037131751898480704,0.008251216600825452
8,1,57.00000000000001,-0.04442974434136575,0.03749584645143602,0.007660343663489487
9,1,57.00000000000001,-0.04441180385371966,0.03785031080224993,0.007070222237434329
10,1,57.00000000000001,-0.044391959815966886,0.03819945419835103,0.006480791205984865
-10,2,57.00000000000001,-0.044390866102409256,0.02979518591084942,0.01770748284552601
-9,2,57.00000000000001,-0.044386014587305664,0.03028291369613045,0.017123233738783755
-8,2,57.00000000000001,-0.04437473299515116,0.030762889685163247,0.016537645691211952
-7,2,57.00000000000001,-0.044365359093881826,0.03124279298737648,0.015949803463996142
-6,2,57.00000000000001,-0.04435612166328018,0.03171774080786906,0.015361842811833882
-5,2,57.00000000000001,-0.04434369629254903,0.032187584968350724,0.014773495231080661
-4,2,57.00000000000001,-0.044330888732376186,0.03265540035310355,0.01418380274959038
-3,2,57.00000000000001,-0.044320453147749087,0.033106282364623374,0.013592833318843686
-2,2,57.00000000000001,-0.044304057095272256,0.033541634316955574,0.013000721346038904
-1,2,57.00000000000001,-0.04429018967397542,0.03397377862837823,0.012407988480485563
0,2,57.00000000000001,-0.04427595242319603,0.034404737493282087,0.011815180243565869
1,2,57.00000000000001,-0.04426146987153666,0.03482631681917975,0.011221892263185498
2,2,57.00000000000001,-0.04424778517190851,0.035227936636136443,0.010628999456255606
3,2,57.00000000000001,-0.044233825929402795,0.03562207294235051,0.010037714570837478
4,2,57.00000000000001,-0.04421849811815794,0.03601137443400818,0.009446361757061383
5,2,57.00000000000001,-0.044200770577158356,0.03639751101287796,0.008855396211954226
6,2,57.00000000000001,-0.044183747892604944,0.036783222018345885,0.008264457209230355
7,2,57.00000000000001,-0.044165530307525985,0.03716211758665777,0.0076729131765035565
8,2,57.00000000000001,-0.04414542003112772,0.03752642333875053,0.007080762278838013
9,2,57.00000000000001,-0.044124469854502434,0.03788083523676505,0.006490225886660996
10,2,57.00000000000001,-0.04410313647083675,0.03822997720081165,0.005900971956951015
-10,3,57.00000000000001,-0.04411687514209713,0.02982208618783969,0.017142263360279682
-9,3,57.00000000000001,-0.04410842148683753,0.030307669497522477,0.016556406298591318
-8,3,57.00000000000001,-0.04409873583972666,0.03079080690913974,0.015968709743101956
-7,3,57.00000000000001,-0.044089175838231735,0.03127119268324038,0.015380350344699926
-6,3,57.00000000000001,-0.044078578307244494,0.03174591417356597,0.014791004392713055
-5,3,57.00000000000001,-0.04406673822552717,0.032217654753673566,0.014201020592248271
-4,3,57.00000000000001,-0.0440550643097885,0.03268624908836305,0.013609672214614149
-3,3,57.00000000000001,-0.044042456787688984,0.03313642067483519,0.013017431544871639
-2,3,57.00000000000001,-0.04402699657708221,0.03357181865992701,0.012424608320640164
-1,3,57.00000000000001,-0.04401336259093561,0.03400423567724479,0.011831651722304163
0,3,57.00000000000001,-0.04399896479345083,0.03443572635674662,0.01123799191401742
1,3,57.00000000000001,-0.04398628088219981,0.034857662950745105,0.010644667231413022
2,3,57.00000000000001,-0.043970794934398184,0.035258564721286266,0.010052864231980882
3,3,57.00000000000001,-0.04395451948971459,0.03565262009919987,0.009460571204112717
4,3,57.00000000000001,-0.04393590155174107,0.036041664988254896,0.008868376203679217
5,3,57.00000000000001,-0.043917058112526344,0.03642801466453877,0.008276704757764233
6,3,57.00000000000001,-0.043896410650091665,0.03681434084703031,0.0076840150007578606
7,3,57.00000000000001,-0.04387532505306094,0.03719366116227777,0.007091083957824269
8,3,57.00000000000001,-0.04385413740654363,0.03755738655960426,0.006499566366473275
9,3,57.00000000000001,-0.043832983772993044,0.037911162756770596,0.005910117945460222
10,3,57.00000000000001,-0.04381174285942526,0.0382603571838243,0.005320924671588586
-10,4,57.00000000000001,-0.04383493076715696,0.029849779907009714,0.016574659242105598
-9,4,57.00000000000001,-0.04382317376151802,0.03033385793479413,0.015986857797350464
-8,4,57.00000000000001,-0.043814944840890414,0.03082086180355527,0.015397889197456256
-7,4,57.00000000000001,-0.04380186146993265,0.03129898165776309,0.014808143421441924
-6,4,57.00000000000001,-0.043791051241736365,0.03177396984531244,0.0142178642523477
-5,4,57.00000000000001,-0.043780903703831885,0.032247350660913006,0.013626072325787216
-4,4,57.00000000000001,-0.04376991856270588,0.03271559384659883,0.013033838136987453
-3,4,57.00000000000001,-0.04375775437888976,0.033166265776255,0.012440822779152082
-2,4,57.00000000000001,-0.04374024293578543,0.033601786928805014,0.011847504935238925
-1,4,57.00000000000001,-0.04372585751163091,0.03403426680047789,0.011253843248380899
0,4,57.00000000000001,-0.04371061135337611,0.03446636140949444,0.01065955593759108
1,4,57.00000000000001,-0.04369807895361527,0.034887813036925314,0.010067226525283164
2,4,57.00000000000001,-0.0436810289005439,0.0352894118787007,0.009474118563051368
3,4,57.00000000000001,-0.043658781082070504,0.0356832143850887,0.008880383488192915
4,4,57.00000000000001,-0.043638289091980254,0.03607194465809972,0.008287499724859062
5,4,57.00000000000001,-0.0436173806333598,0.03645907276261511,0.007694347079257515
6,4,57.00000000000001,-0.04359670110173569,0.03684583951627548,0.007101302660199106
7,4,57.00000000000001,-0.0435752990327907,0.03722502843169617,0.006509120772955212
8,4,57.00000000000001,-0.04355372693783708,0.03758784758244455,0.005919036795345702
9,4,57.00000000000001,-0.04353214065103407,0.03794134601693204,0.005329447442639681
10,4,57.00000000000001,-0.04351037713391695,0.03829045323149698,0.004740913163826381
-10,5,57.00000000000001,-0.043539920332562765,0.029875945848631656,0.016004046093484714
-9,5,57.00000000000001,-0.04352898835705231,0.03036169454368873,0.015414799415460635
-8,5,57.00000000000001,-0.043517916332126816,0.03084653768799748,0.014824957452378346
-7,5,57.00000000000001,-0.04350671397821071,0.031326780781786814,0.014234470671220488
-6,5,57.00000000000001,-0.043495315718317135,0.03180175241495652,0.01364234206964198
-5,5,57.00000000000001,-0.04348348896494057,0.03227513100744281,0.01304969467694204
-4,5,57.00000000000001,-0.04347145355537202,0.03274367834971692,0.01245649697353434
-3,5,57.00000000000001,-0.04345858082463435,0.033194104324167154,0.011862923765981234
-2,5,57.00000000000001,-0.04344452023794927,0.03363156685542332,0.01126883123533367
-1,5,57.00000000000001,-0.04342929841759126,0.03406458150887616,0.010674248586872683
0,5,57.00000000000001,-0.0434119487015224,0.034496943715776544,0.01008045744243402
1,5,57.00000000000001,-0.04339387125851412,0.03491868566997393,0.009486401549938395
2,5,57.00000000000001,-0.04337318008199846,0.03532050137399236,0.008891695561897799
3,5,57.00000000000001,-0.04335270880583567,0.03571422544497631,0.008297759441677962
4,5,57.00000000000001,-0.043331993840823056,0.03610288552346449,0.007704492212008703
5,5,57.00000000000001,-0.04331099940273184,0.036490036144067185,0.007111437312357389
6,5,57.00000000000001,-0.04328975568927089,0.036877030804119575,0.006518852517562664
7,5,57.00000000000001,-0.04326832851916721,0.03725604645211598,0.005927961695796893
8,5,57.00000000000001,-0.04324670899756726,0.0376179399312105,0.005337874514880822
9,5,57.00000000000001,-0.043224928805783144,0.037971547772258585,0.00475003936232338
10,5,57.00000000000001,-0.04320297037815597,0.03832065081560635,0.004160324761016668
-10,6,57.00000000000001,-0.04324412275369278,0.029903727429595788,0.015431629524964326
-9,6,57.00000000000001,-0.043232889426310636,0.030389501524101022,0.014841630034226928
-8,6,57.00000000000001,-0.043221303404915465,0.030874563255266066,0.014250901847991474
-7,6,57.00000000000001,-0.0432101463966192,0.03135690593752659,0.01365830247819947
-6,6,57.00000000000001,-0.043197789345318545,0.031829195600420045,0.01306602978326299
-5,6,57.00000000000001,-0.04318562365423029,0.032302698426848596,0.012472121870818828
-4,6,57.00000000000001,-0.043172859215027906,0.03277193253531576,0.011878235141681204
-3,6,57.00000000000001,-0.04315943647834752,0.03322296681818549,0.011283390115311577
-2,6,57.00000000000001,-0.0431428386961717,0.033661108273417756,0.010687618954903827
-1,6,57.00000000000001,-0.04312536489040605,0.0340950928633682,0.010093017812903097
0,6,57.00000000000001,-0.04310596308713008,0.03452836498204135,0.00949775566254081
1,6,57.00000000000001,-0.04308602591745348,0.03494968874149137,0.008902611751133285
2,6,57.00000000000001,-0.043065479302395834,0.035351835783601716,0.008308258623995908
3,6,57.00000000000001,-0.04304478210134838,0.035745063525738384,0.007714520858858494
4,6,57.00000000000001,-0.04302389247204208,0.03613358212481415,0.007121280793538676
5,6,57.00000000000001,-0.043003027410422216,0.036521083294422524,0.006528725813588047
6,6,57.00000000000001,-0.04298208278111954,0.03690801465116699,0.0059374783119291825
7,6,57.00000000000001,-0.042960914801702506,0.037287774042316355,0.005346464858413982
8,6,57.00000000000001,-0.04293868564997713,0.037648180527802375,0.004757295009563733
